id,relative_path,filename,extension,size_bytes,sha256,width_px,height_px,camera_make,camera_model,exif_creation,file_birthtime,file_mtime,gps_latitude,gps_longitude,duplicate_hint_from_name,duplicate_group_id,duplicate_of,session_group_id,session_index,seconds_since_prev,img_number,artifact_group_id,item_title,item_type,subject,location_guess,notes
img_0056,raw/scans/img/IMG_0670.jpeg,IMG_0670.jpeg,.jpeg,3350602,2d782acc730514628d8859684135a1213f77a14a907d25e3ef28b9e3389ac676,3264,2448,Apple,iPad mini (5th generation),2023:06:22 13:47:37,2025-12-23 18:35:42,2025-12-23 18:40:02,,,False,D0184,,S0043,14,10.0,670,S0043_0014,,document_page,Text page from a book or report,,Page number 204 visible at the bottom right corner.
img_0057,raw/scans/img/IMG_0671.jpeg,IMG_0671.jpeg,.jpeg,1860930,bc70c35e2a37e15e29b8aeb9ec698114ce920ae5c370f0a21236c0da23d3f976,2036,3264,Apple,iPad mini (5th generation),2023:06:22 13:48:05,2025-12-23 18:35:44,2025-12-23 18:40:02,,,False,D0185,,S0043,15,28.0,671,S0043-015,,cover_or_title_page,Proceedings of the New York State Teachers' Association,"Thousand Islands, N.Y.","Page from a historical document, likely the title page of a publication."
img_0058,raw/scans/img/IMG_0672.jpeg,IMG_0672.jpeg,.jpeg,2534180,2bbc207e8caa1fb7b6d230b5272625dcf8ae5d01c3738fc97469f670cfe836cb,2448,3264,Apple,iPad mini (5th generation),2023:06:22 13:48:32,2025-12-23 18:35:45,2025-12-23 18:40:02,,,False,D0186,,S0043,16,27.0,672,S0043-016,,cover_or_title_page,Proceedings of the New York State Teachers' Association,"Buffalo, New York","Page from a historical document, likely the title page of a publication from the 1901 meeting."
img_0059,raw/scans/img/IMG_0673.jpeg,IMG_0673.jpeg,.jpeg,1598233,66aba3856a0a2ab431c3bacca13d5ea30b1cf34b0e0c8ed8e9527e2a93ff269a,1972,2832,Apple,iPad mini (5th generation),2023:06:22 13:48:51,2025-12-23 18:35:46,2025-12-23 18:40:02,,,False,D0187,,S0043,17,19.0,673,S0043-017,,cover_or_title_page,Proceedings of the New York State Teachers' Association,"Buffalo, N.Y.","Title page for the fifty-sixth annual meeting held on July 5 and 6, 1901."
img_0060,raw/scans/img/IMG_0674.jpeg,IMG_0674.jpeg,.jpeg,2395204,2a25f3df63beea913eaab3bed8eb086cbf6fa226c476aa5ec10655a401cdd7e7,2448,3264,Apple,iPad mini (5th generation),2023:06:22 13:49:19,2025-12-23 18:35:47,2025-12-23 18:40:02,,,False,D0188,,S0043,18,28.0,674,S0043-018,,document_page,New York State Teachers Association Officers List,"Buffalo, New York","Page from the fifty-sixth annual meeting program of the New York State Teachers Association held in Buffalo, July 1-5, 1901."
img_0061,raw/scans/img/IMG_0675.jpeg,IMG_0675.jpeg,.jpeg,2096374,c9a11c5824f542be1cb8dc248cbbc8e9a1b00b8eb84ea2c6cd5d1905348d2e4f,2139,3264,Apple,iPad mini (5th generation),2023:06:22 13:51:42,2025-12-23 18:35:48,2025-12-23 18:40:02,,,False,D0189,,S0044,1,143.0,675,S0044,,cover_or_title_page,Proceedings of the New York State Teachers' Association,"Buffalo, N.Y.","This is the title page for the proceedings of the fifty-sixth annual meeting of the New York State Teachers' Association, held in Buffalo, N.Y., on July 5 and 6, 1908."
img_0062,raw/scans/img/IMG_0676.jpeg,IMG_0676.jpeg,.jpeg,2623282,c657d002b8b3ac7b022d22783c2121746cc2628c8bb40b71752892f38077fe7d,2448,3264,Apple,iPad mini (5th generation),2023:06:22 13:52:05,2025-12-23 18:35:49,2025-12-23 18:40:02,,,False,D0191,,S0044,3,8.0,676,S0044_3,,document_page,New York State Teachers' Association Officers List,"Buffalo, New York","Page from the fifty-sixth annual meeting program held in Buffalo, July 5-8, 1900."
img_0063,raw/scans/img/IMG_0677.jpeg,IMG_0677.jpeg,.jpeg,2342361,54fc2b812814e984b0752a386bac66ea77d1d090454a95731691780034dce91a,2275,3264,Apple,iPad mini (5th generation),2023:06:22 13:52:25,2025-12-23 18:35:50,2025-12-23 18:40:02,,,False,D0192,,S0044,4,20.0,677,S0044_004,,cover_or_title_page,Proceedings of the New York State Teachers' Association,"Saratoga, New York",Title page for the Fifty-seventh Annual Meeting held in 1902.
img_0064,raw/scans/img/IMG_0678.jpeg,IMG_0678.jpeg,.jpeg,2602661,9cf2dae11a84efb600894ec7e02860233e0a0441088cfa7072f8d96eefa2dba8,2448,3264,Apple,iPad mini (5th generation),2023:06:22 13:52:53,2025-12-23 18:35:52,2025-12-23 18:40:02,,,False,D0193,,S0044,5,28.0,678,S0044-005,,document_page,Contents Page of Educational Association Proceedings,,"Page lists contents of a historical educational association document, including addresses, reports, and committee discussions."
img_0065,raw/scans/img/IMG_0679.jpeg,IMG_0679.jpeg,.jpeg,2527302,e2415c5020a2b4805f03641b2550df5d55e31385b710cf75dbb53900359625b2,2448,3264,Apple,iPad mini (5th generation),2023:06:22 13:53:02,2025-12-23 18:35:53,2025-12-23 18:40:02,,,False,D0195,,S0044,7,9.0,679,S0044-07,,document_page,Officers List for 1901-1902,,Page appears to be from an official record or directory listing officers and their roles for the year 1901-1902.
img_0066,raw/scans/img/IMG_0680.jpeg,IMG_0680.jpeg,.jpeg,1885371,4256a7dfd95cc93e50b72679543f13e55a814d224b291be652d8f9c9953b5f19,2170,3096,Apple,iPad mini (5th generation),2023:06:22 13:53:42,2025-12-23 18:35:55,2025-12-23 18:40:02,,,False,D0198,,S0044,10,32.0,680,S0044-010,,cover_or_title_page,Proceedings of the New York State Teachers' Association,"Cliff Haven, New York","Page from a historical document, edited by Richard A. Searing, Secretary N. Y. S. T. Association."
img_0067,raw/scans/img/IMG_0681.jpeg,IMG_0681.jpeg,.jpeg,2369769,2b20b33dddfa275dfc1ab8ea9cfa2a1dab6b460d9586204a47c734320e3ff2c5,2448,3264,Apple,iPad mini (5th generation),2023:06:22 13:53:52,2025-12-23 18:35:56,2025-12-23 18:40:02,,,False,D0199,,S0044,11,10.0,681,S0044,,document_page,Contents Page of a Meeting Minutes Document,,"Page appears to be part of a larger document, likely minutes from a meeting of the N.Y. State Teachers' Association, given the listed topics."
img_0068,raw/scans/img/IMG_0682.jpeg,IMG_0682.jpeg,.jpeg,1904734,ad395cf4b6c6f5f96f1ac153cf422d910c328a12098610ac67687d29214ded7a,1989,3227,Apple,iPad mini (5th generation),2023:06:22 13:53:57,2025-12-23 18:35:58,2025-12-23 18:40:02,,,False,D0200,,S0044,12,5.0,682,S0044_12,,document_page,Officers 1902-1903,,"Page listing officers and their roles for the 1902-1903 period, including names and addresses."
img_0069,raw/scans/img/IMG_0683.jpeg,IMG_0683.jpeg,.jpeg,2395788,a3aaa72f95c7f87272219bb72bbcec6bb4c71316b74762b9f471da7712c81ea6,3264,2448,Apple,iPad mini (5th generation),2023:06:22 13:56:44,2025-12-23 18:35:59,2025-12-23 18:40:02,,,False,D0204,,S0045,4,15.0,683,S0045_04,,cover_or_title_page,NYSTA History Proceedings Bound Volume,,"Label indicates 'S 293' and '1905-6', suggesting this is a bound volume from 1905-1906."
img_0070,raw/scans/img/IMG_0684.jpeg,IMG_0684.jpeg,.jpeg,2148239,f194774c879e1336ede1fb69cbe9cb92910f8e248d892243e99ab3c5806c57d4,2101,3264,Apple,iPad mini (5th generation),2023:06:22 13:57:24,2025-12-23 18:36:00,2025-12-23 18:40:02,,,False,D0205,,S0045,5,40.0,684,S0045,,cover_or_title_page,Proceedings of the New York State Teachers' Association,"Syracuse, New York",Includes proceedings from the Sixtieth Annual Meeting and other related associations.
img_0071,raw/scans/img/IMG_0685.jpeg,IMG_0685.jpeg,.jpeg,2702152,96ac7a3d18a29b876d2128be58226c0f3c7e04466895f78b90296fbd4e376c80,2069,3264,Apple,iPad mini (5th generation),2023:06:22 13:57:48,2025-12-23 18:36:01,2025-12-23 18:40:02,,,False,D0206,,S0045,6,24.0,685,S0045,,document_page,Meeting Minutes of N.Y.S. Teachers' Association,,"Page from a historical document discussing the Normal Section and State Training Teachers' Association, including topics like teacher training and the development of the New York State Normal School."
img_0072,raw/scans/img/IMG_0686.jpeg,IMG_0686.jpeg,.jpeg,2907235,d87c56f2805d3b2b5d0b5db243d71b90aea46c86abcb881a9db172c783364ce1,2320,3124,Apple,iPad mini (5th generation),2023:06:22 13:59:14,2025-12-23 18:36:03,2025-12-23 18:40:02,,,False,D0210,,S0045,10,43.0,686,S0045,,document_page,Proceedings of the Academy of Schoolmasters,,"Page number 80, discussing the organization and training of schoolmasters."
img_0073,raw/scans/img/IMG_0687.jpeg,IMG_0687.jpeg,.jpeg,3465524,94469fe051c924e3e69e33f389c82c6021dfd5f5108d5009976cb37d63f989dd,2448,3264,Apple,iPad mini (5th generation),2023:06:22 13:59:21,2025-12-23 18:36:04,2025-12-23 18:40:02,,,False,D0211,,S0045,11,7.0,687,S0045-11,,document_page,Report on Teachers' Association,,Page from a historical document discussing educational reforms and teachers' association activities.
img_0074,raw/scans/img/IMG_0688.jpeg,IMG_0688.jpeg,.jpeg,3264478,609c653ef3bbf80a4288e3dedcda8ec7327710d0f06e960fe17989979155e307,2448,3264,Apple,iPad mini (5th generation),2023:06:22 13:59:34,2025-12-23 18:36:06,2025-12-23 18:40:02,,,False,D0212,,S0045,12,13.0,688,S0045_12,,document_page,Proceedings of the Board of Education,,"Page number 82, discussing educational reforms and teacher training in Massachusetts."
img_0075,raw/scans/img/IMG_0689.jpeg,IMG_0689.jpeg,.jpeg,3327299,a99626a3e192f52da964fdbc0476802ceeae37620442b8a4c530c450693ab2ef,2448,3264,Apple,iPad mini (5th generation),2023:06:22 13:59:44,2025-12-23 18:36:05,2025-12-23 18:40:02,,,False,D0213,,S0045,13,10.0,689,S0045_13,,document_page,N.Y.S. Teachers Association Proceedings,,Page from a historical document discussing educational methods and the influence of Edward A. Sheldon on pedagogy.
img_0076,raw/scans/img/IMG_0690.jpeg,IMG_0690.jpeg,.jpeg,3306294,e3269e7f67a96751f71317417af4b07bff904f5f9f3a5abe767860c46f2b1eff,2448,3264,Apple,iPad mini (5th generation),2023:06:22 13:59:55,2025-12-23 18:36:07,2025-12-23 18:40:02,,,False,D0214,,S0045,14,11.0,690,S0045,,document_page,Proceedings of the Board of Education,,Page from a historical document discussing educational reforms and curriculum changes.
img_0077,raw/scans/img/IMG_0691.jpeg,IMG_0691.jpeg,.jpeg,3389726,f565e2a33ca2cd7d9121eb87494b09b7c978fbe4120eb9e487fac86432f737e3,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:00:01,2025-12-23 18:36:09,2025-12-23 18:40:02,,,False,D0215,,S0045,15,6.0,691,S0045-015,,document_page,Report on Teacher Training and School Administration,,"Page from a historical document discussing teacher training, school administration, and educational reforms. Mentions 'N. Y. S. Teachers' Association' and 'Training for Efficiency'."
img_0078,raw/scans/img/IMG_0692.jpeg,IMG_0692.jpeg,.jpeg,2667463,0c725dba55a5d21e9b904d014316bf8e75ac49df001d78b4bcbf4a2a36ad129b,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:00:47,2025-12-23 18:36:10,2025-12-23 18:40:02,,,False,D0216,,S0045,16,46.0,692,S0045,,cover_or_title_page,Proceedings of the New York State Teachers' Association,Syracuse,"Page from a historical document, dated December 1906."
img_0079,raw/scans/img/IMG_0694.jpeg,IMG_0694.jpeg,.jpeg,1794786,bc1aa1fa1db483442c1546fb84a32cdbd1a43598b9e19048ba94a1f6ec4e66a3,1976,3264,Apple,iPad mini (5th generation),2023:06:22 14:02:40,2025-12-23 18:36:11,2025-12-23 18:40:02,,,False,D0221,,S0045,21,4.0,694,S0045,,cover_or_title_page,Report of the Proceedings of the Thirty-Sixth Annual Session of the New York State Teachers' Association,"Saratoga, New York",Page appears to be the title page of a historical report from 1881.
img_0080,raw/scans/img/IMG_0695.jpeg,IMG_0695.jpeg,.jpeg,2775912,de27d8edcdfe214da91d75332452eca8b2c67646924c2d9b09050e9f44cc783a,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:03:34,2025-12-23 18:36:12,2025-12-23 18:40:02,,,False,D0223,,S0045,23,46.0,695,S0045_23,,document_page,Critique of Public Schools,Massachusetts,"Page from a pamphlet or report discussing recent criticisms of public schools, authored by Samuel Thurlow."
img_0081,raw/scans/img/IMG_0696.jpeg,IMG_0696.jpeg,.jpeg,2233043,6eec94d4378b3b30d86893b1ccc7649879b7c7d24982aa1c5a369fff3998df57,2029,2953,Apple,iPad mini (5th generation),2023:06:22 14:03:52,2025-12-23 18:36:13,2025-12-23 18:40:02,,,False,D0224,,S0045,24,18.0,696,S0045-24,,document_page,Samuel Thurber's Report on Public Education,,"Page from a historical document discussing public education, authored by Samuel Thurber, A.M."
img_0082,raw/scans/img/IMG_0697.jpeg,IMG_0697.jpeg,.jpeg,3076458,0e8766b6d807b9c32aa7e0c1e652952fa5e62be5dffa4f00ba4912725496765e,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:04:00,2025-12-23 18:36:15,2025-12-23 18:40:02,,,False,D0225,,S0045,25,8.0,697,S0045_25,,document_page,Criticism of Public Schools,,"Page from a historical document discussing recent criticisms of public schools, mentioning Secretary Dickerson and the Massachusetts Board of Education."
img_0083,raw/scans/img/IMG_0698.jpeg,IMG_0698.jpeg,.jpeg,2873847,f4d3524df41ad4eb40518a9c906163813b9b5393794d854e63faeb11920a137b,2448,3178,Apple,iPad mini (5th generation),2023:06:22 14:04:19,2025-12-23 18:36:16,2025-12-23 18:40:02,,,False,D0226,,S0045,26,19.0,698,S0045-26,,document_page,A Paper by Samuel Thurrell,,"Page number 4 of a historical document, likely part of a pamphlet or report."
img_0084,raw/scans/img/IMG_0699.jpeg,IMG_0699.jpeg,.jpeg,2984511,d3564e634a87c15f6fc6b64306f0e4509f33ff69985ad41897df91a66a5e7321,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:04:19,2025-12-23 18:36:17,2025-12-23 18:40:02,,,False,D0227,,S0045,27,0.0,699,S0045_27,,document_page,Page from a historical document by Samuel Thresher,,"The page is part of a pamphlet or report discussing societal and educational issues, authored by Samuel Thresher, A.M."
img_0085,raw/scans/img/IMG_0700.jpeg,IMG_0700.jpeg,.jpeg,2866463,92b03827ba02bea02241f99736e4cd9235844d6f5b2220714d2a26075362b672,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:04:26,2025-12-23 18:36:18,2025-12-23 18:40:02,,,False,D0228,,S0045,28,7.0,700,S0045_28,,document_page,Page from a report on public schools,,Page appears to be part of a larger document discussing educational reforms and societal issues related to public schools.
img_0086,raw/scans/img/IMG_0701.jpeg,IMG_0701.jpeg,.jpeg,2907972,e20c4f7cb131d162552a8e0994520b2c0361567cc305b60e8f658acbca0bff2f,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:04:44,2025-12-23 18:36:20,2025-12-23 18:40:02,,,False,D0229,,S0045,29,18.0,701,S0045_29,,document_page,Paper by Samuel Thurber on public education,,"Page from a historical document discussing public education, authored by Samuel Thurber, A.M."
img_0087,raw/scans/img/IMG_0702.jpeg,IMG_0702.jpeg,.jpeg,3096649,1d8e3e756bc22579a8c17c3f7ec9e17b413d8ff6176e20d13e66ad660bfba2b6,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:04:48,2025-12-23 18:36:21,2025-12-23 18:40:02,,,False,D0230,,S0045,30,4.0,702,S0045-30,,document_page,Criticism of Public Schools,,"Page from a historical document discussing critiques of public education, focusing on skill deficiencies and societal changes."
img_0088,raw/scans/img/IMG_0703.jpeg,IMG_0703.jpeg,.jpeg,2824199,4fe4146caa19700e947b06de860882fe2b20a429df8c9fd735f2749e1ea48fe7,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:05:01,2025-12-23 18:36:22,2025-12-23 18:40:02,,,False,D0231,,S0045,31,13.0,703,S0045_31,,document_page,"A Paper by Samuel Thewer, A.M.",,"Page number 8, discussing educational philosophy and parent-school relations."
img_0089,raw/scans/img/IMG_0704.jpeg,IMG_0704.jpeg,.jpeg,3088943,89e9b05b6a8c4a9acb33bb5f6dceabc6a729758f391e582c1c7c3af245f82032,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:05:06,2025-12-23 18:36:23,2025-12-23 18:40:02,,,False,D0232,,S0045,32,5.0,704,S0045-32,,document_page,Criticism of Public Schools,,"Page from a historical document discussing critiques of public school systems, focusing on educational philosophy and societal impact."
img_0090,raw/scans/img/IMG_0705.jpeg,IMG_0705.jpeg,.jpeg,3084302,370797f95c789ed5c60d5539ce85fd22e3b5730966d1e841bc1447411d2dfaf4,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:05:21,2025-12-23 18:36:25,2025-12-23 18:40:02,,,False,D0233,,S0045,33,15.0,705,S0045_33,,document_page,Educational Journal Article,,Page from an educational journal discussing social classification and educational practices.
img_0091,raw/scans/img/IMG_0706.jpeg,IMG_0706.jpeg,.jpeg,2739663,2277a5f8c94763389fe83cbacd823f53d0a2e8e9fb0810484c97076f8953c40d,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:05:25,2025-12-23 18:36:26,2025-12-23 18:40:02,,,False,D0234,,S0045,34,4.0,706,S0045-34,,document_page,Criticism of Public Schools,,Page from a book or journal discussing educational journalism and criticisms of public schools.
img_0092,raw/scans/img/IMG_0707.jpeg,IMG_0707.jpeg,.jpeg,2472324,f2b2a0bdc2f0103aeef1314dfad3d5ecb42e73d65a1ddc1b87572ddbdbf134cd,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:05:53,2025-12-23 18:36:27,2025-12-23 18:40:02,,,False,D0235,,S0045,35,28.0,707,S0045,,cover_or_title_page,Report of the Proceedings of the Thirty-Seventh Annual Session of the New York State Teachers' Association,"Yonkers, New York","The visible text indicates the report was printed in Syracuse, N.Y., by C.W. Barrows, Publisher, in 1882."
img_0093,raw/scans/img/IMG_0708.jpeg,IMG_0708.jpeg,.jpeg,2893364,5b40032c74428d182b2978a4688cf45288041d1602b6336b01c147793367641b,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:08:41,2025-12-23 18:36:28,2025-12-23 18:40:02,,,False,D0236,,S0046,1,168.0,708,S0046_001,,document_page,Address by Hon. Warren Miller on Education as a Department of Government,,"Page from a historical document discussing education policy, authored by Hon. Warren Miller, U.S. Senator from Washington, D.C."
img_0094,raw/scans/img/IMG_0709.jpeg,IMG_0709.jpeg,.jpeg,3011037,2151e494c195d464d30f7f7cd07e29a4d9767855ac6213d061c6a77626fac529,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:08:52,2025-12-23 18:36:30,2025-12-23 18:40:02,,,False,D0237,,S0046,2,11.0,709,S0046_002,,document_page,Education as a Department of Government,,"Page from a book discussing historical educational systems, specifically focusing on ancient Greece and Egypt."
img_0095,raw/scans/img/IMG_0710.jpeg,IMG_0710.jpeg,.jpeg,2946182,87f7949231166c118c1ecaf51f916b40f1270bd34a29cd0bec3743bc43cef019,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:08:57,2025-12-23 18:36:31,2025-12-23 18:40:02,,,False,D0238,,S0046,3,5.0,710,S0046_003,,document_page,An Address by Hon. Warren Miller,,Page 13 of a historical document discussing education systems.
img_0096,raw/scans/img/IMG_0711.jpeg,IMG_0711.jpeg,.jpeg,3064524,2cdc931dd0bf74f84e19b6d846db7e5427c3bbea4433e6564f957d342b05ed73,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:09:07,2025-12-23 18:36:32,2025-12-23 18:40:02,,,False,D0239,,S0046,4,10.0,711,S0046_004,,document_page,Education as a Department of Government,,Page number 14 visible at the top. Text discusses the historical development of education systems and their relationship with religious institutions.
img_0097,raw/scans/img/IMG_0712.jpeg,IMG_0712.jpeg,.jpeg,3017954,4024826a4ab8f0a094bf88bb6d364ece8ff5a8242d15c81531e69bda8625ea34,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:09:16,2025-12-23 18:36:33,2025-12-23 18:40:02,,,False,D0240,,S0046,5,9.0,712,S0046-05,,document_page,Address by Hon. Warren Miller,,"Page from a historical document discussing educational provisions in Massachusetts, authored by Hon. Warren Miller."
img_0098,raw/scans/img/IMG_0713.jpeg,IMG_0713.jpeg,.jpeg,2981409,5c4b3e1933e37d7a2fb482ce7270894cc40d482270b9bf0f2d7b8d3dc750dd97,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:09:28,2025-12-23 18:36:35,2025-12-23 18:40:02,,,False,D0241,,S0046,6,12.0,713,S0046-06,,document_page,Historical text on education in colonial America,,"Page 16 of a book discussing the development of education systems in colonial America, including Dutch and English influences."
img_0099,raw/scans/img/IMG_0714.jpeg,IMG_0714.jpeg,.jpeg,2844954,b0c28fcfc5fb1cd0ba2fca0385786dde3bdd7e62d35ff98afa1e59b4c9177f2c,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:09:33,2025-12-23 18:36:37,2025-12-23 18:40:02,,,False,D0242,,S0046,7,5.0,714,S0046-07,,document_page,Address by Hon. Warner Miller on Education,,Page 17 of a historical document discussing educational reforms and taxation for school support.
img_0100,raw/scans/img/IMG_0715.jpeg,IMG_0715.jpeg,.jpeg,3008521,2fe81b184264b3ab9e99465ff3169739d3438251fd8a30d58112da3e61c38b6f,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:09:44,2025-12-23 18:36:38,2025-12-23 18:40:02,,,False,D0243,,S0046,8,11.0,715,S0046-8,,document_page,Education as a Department of Government,,Page from a historical document discussing education policy and state rights.
img_0101,raw/scans/img/IMG_0716.jpeg,IMG_0716.jpeg,.jpeg,2919565,a6431b35969b718a26afcc8c03e6b6c832f97d874738c5a284c3b8d5014d7185,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:09:49,2025-12-23 18:36:39,2025-12-23 18:40:02,,,False,D0244,,S0046,9,5.0,716,S0046_9,,document_page,Speech on Education Department,,"Page from a historical document discussing the educational department, authored by Hon. Warner Miller."
img_0102,raw/scans/img/IMG_0717.jpeg,IMG_0717.jpeg,.jpeg,3020233,7439c6f1a12c1d4999c4629b0d54dbac8e48ef8af83e0d9627e89cb274fcfc46,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:09:58,2025-12-23 18:36:40,2025-12-23 18:40:02,,,False,D0245,,S0046,10,9.0,717,S0046_10,,document_page,Education as a Department of Government,,Page from a historical document discussing education reforms and statistics.
img_0103,raw/scans/img/IMG_0718.jpeg,IMG_0718.jpeg,.jpeg,2937701,af25190673de82c55707b435e593caa7fbf2114f25c0e59606ba9415c80d3f16,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:10:03,2025-12-23 18:36:42,2025-12-23 18:40:02,,,False,D0246,,S0046,11,5.0,718,S0046-11,,document_page,Address by Horace Mann on Education,,Page 21 of a historical document discussing educational reforms and governance.
img_0104,raw/scans/img/IMG_0720.jpeg,IMG_0720.jpeg,.jpeg,2857549,b265b377c6a54c6b97e8607827f1f5f942de1b0f57fbbf7c7de7b7bd20e60c50,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:10:53,2025-12-23 18:36:43,2025-12-23 18:40:02,,,False,D0247,,S0046,12,50.0,720,S0046_12,,document_page,How May Common Schools Be Improved?,,"Page from a historical publication discussing improvements in common schools, authored by Principal Andrew M. Brown."
img_0105,raw/scans/img/IMG_0721.jpeg,IMG_0721.jpeg,.jpeg,3014808,413b84fd8d8476c37ad0b149f466e2e552a423ee3d3d20deaa5836b12fffd453,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:10:57,2025-12-23 18:36:44,2025-12-23 18:40:02,,,False,D0248,,S0046,13,4.0,721,S0046-13,,document_page,Educational Policy Discussion,,Page from a historical document discussing educational practices and teacher compensation.
img_0106,raw/scans/img/IMG_0722.jpeg,IMG_0722.jpeg,.jpeg,3030444,49f240183d09b2c33a0bcb123c4816879f82f52ba0525257fa213107a137f608,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:11:08,2025-12-23 18:36:45,2025-12-23 18:40:02,,,False,D0249,,S0046,14,11.0,722,S0046_14,,document_page,Page discussing improvements to common schools,,"Page number 24, discussing educational reforms and teacher qualifications."
img_0107,raw/scans/img/IMG_0723.jpeg,IMG_0723.jpeg,.jpeg,2972347,f4f0690f27ddc444ccb1717a4f7fcf63c058e882429f0990b43037a05911ecee,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:11:12,2025-12-23 18:36:47,2025-12-23 18:40:02,,,False,D0250,,S0046,15,4.0,723,S0046-15,,document_page,Educational Policy Paper,,Page from a historical document discussing educational standards and teacher training.
img_0108,raw/scans/img/IMG_0724.jpeg,IMG_0724.jpeg,.jpeg,2949430,554e00f0b22e8c65c690f4e09ac833a5626bfab53678f1887c8e01d9d97ddc87,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:11:19,2025-12-23 18:36:48,2025-12-23 18:40:02,,,False,D0251,,S0046,16,7.0,724,S0046-16,,document_page,Discussion on Improving Common Schools,,"Page from a historical document discussing educational reforms, specifically focusing on common schools. The text mentions agricultural, mechanical, or religious schools and the need for legislative changes to improve the system."
img_0109,raw/scans/img/IMG_0725.jpeg,IMG_0725.jpeg,.jpeg,2800170,8d2c4031427dbc9f132ac5da0b8a283cea418b1955e02a51f8eb8a46a450c70f,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:11:22,2025-12-23 18:36:49,2025-12-23 18:40:02,,,False,D0252,,S0046,17,3.0,725,S0046_17,,document_page,Limits of Oral Teaching,,"Page from a historical document discussing educational methods, authored by Hon. J.W. Dickinson."
img_0110,raw/scans/img/IMG_0726.jpeg,IMG_0726.jpeg,.jpeg,2617792,8401601b865ea4f4d30144f5daefd00bf2a30d53b445e7d9e3408f57ad8c48f5,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:11:38,2025-12-23 18:36:51,2025-12-23 18:40:02,,,False,D0253,,S0046,18,16.0,726,S0046-18,,document_page,Proceedings of the Thirty-Eighth Annual Meeting of the New York State Teachers' Association,"Fort William Henry Hotel, Fort Edward, N.Y.",Handwritten notation at the top of the page reads 'L. Cobb Jan 84'.
img_0111,raw/scans/img/IMG_0727.jpeg,IMG_0727.jpeg,.jpeg,2449042,aded5864727558d3298a32eabe5fd66a19ef9b7a8f1e703395a47b219bcaf2bd,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:12:55,2025-12-23 18:36:52,2025-12-23 18:40:02,,,False,D0254,,S0046,19,77.0,727,S0046-19,,document_page,Proceedings of the New York State Teachers' Association,"Baldwin Street, Elmira, N.Y.",Page from a historical document detailing the proceedings of the 49th Annual Meeting of the New York State Teachers' Association held in 1884.
img_0112,raw/scans/img/IMG_0728.jpeg,IMG_0728.jpeg,.jpeg,1992191,c94293677e5e056ad4309e1b3840c792734a0f6a067743d147e336d608d1c265,3264,2448,Apple,iPad mini (5th generation),2023:06:22 14:14:37,2025-12-23 18:36:53,2025-12-23 18:40:02,,,False,D0255,,S0047,1,102.0,728,S0047,,document_page,Proceedings of the 40th Annual Meeting,,"Handwritten label on a document page, clipped with a paperclip. Contains 'NYSTA' and '1885'."
img_0113,raw/scans/img/IMG_0729.jpeg,IMG_0729.jpeg,.jpeg,2426904,6c58b0c5ea3185ec31cbe08d381ff597c7e796027c848a82bc8aea40f9935452,2448,3264,Apple,iPad mini (5th generation),2023:06:22 14:15:06,2025-12-23 18:36:54,2025-12-23 18:40:02,,,False,D0256,,S0047,2,29.0,729,S0047-002,,cover_or_title_page,New York State Teachers' Association Proceedings,Elizabethtown,Page appears to be the title page of a historical document from the 1887 meeting.
